experience,salary
21.2886893675645,18.933015184285296
39.66193222769353,44.64106534843518
33.22865251038766,31.313398065902756
10.60478118083246,9.944499630133382
33.614126798503385,28.9240093784809
27.821179560838356,26.56989701538955
26.197210099856452,22.37012725274048
17.092460815437867,27.25560194451641
32.60362212565097,36.10513811045829
24.98438557625904,22.465116905506072
34.19212278586294,33.91743011012686
5.420794483502426,4.609665829073762
27.979900272346132,32.297982673748585
28.402121582156145,18.488941778894013
33.06445072691914,30.814717169988047
19.004136625670494,19.225999074666454
29.129706337413285,26.10030979619102
25.590142976638095,24.515070577140822
25.25365031352848,26.781740988644124
31.57547054330588,30.102675441690863
31.946152867294426,28.826175503874254
23.472474707718288,24.364535663210727
23.05880376677936,29.30918530169017
14.674661251686384,19.8461275299201
24.520122890573074,22.62000304740146
36.70177089005271,36.43429671575332
15.914935831450375,19.298995808755397
13.289845767018264,14.88637798124276
12.138582380547783,14.010703891163205
14.840964495914003,19.604353025501368
22.059901248983778,27.59979660774472
44.299530113226325,43.464629649053364
10.445628124893766,21.15740189026119
18.845692850264008,25.603045151393967
30.701333060926157,32.842316984061576
18.402236830720106,21.389654268814738
45.33530208094858,41.99646505053144
17.299670021960942,19.337465403248753
20.260104992257897,25.334451994239494
37.79564373859587,34.114100970923225
12.926966107611243,8.949541314451078
49.045090175110644,44.90744187192091
22.768085845169644,13.425864143611985
33.514673785319886,29.97726714830371
25.253078580548127,27.23190500528223
25.573791625708175,31.274685230713366
22.542032705722885,27.309001617722174
23.433687039433245,32.73699831055363
27.261237589060446,36.27024141979025
42.56769083306738,35.897076282573735
30.709958670154688,28.512104081101015
30.462458942216994,25.348981741827636
26.865805885225086,22.666196921783815
13.659080697011461,19.23559673941051
15.693376423847742,18.077891577355132
37.370093454191625,36.15111164343019
38.57835901147671,38.87554686544004
33.3491777311185,33.18540767995487
33.61352530972545,36.15596229613463
18.8274838796863,23.448105104749175
37.088206858366554,40.37845604852556
42.702009827653754,28.946381969376688
28.19556115789688,26.599373827922147
30.118358595060506,23.29034488258487
38.409423014551344,30.75765533703064
27.848844783081724,12.224150503685529
20.3791344872856,16.009275924562974
23.165034883166456,24.134761138125572
25.183563675261237,19.670494379209025
24.08906978238098,18.06013225565234
17.09689289273679,25.285457919546744
14.979448127682732,16.491867960028053
34.11754595541574,36.30486730209436
39.157114327899514,45.21711460659981
37.98517278755698,32.976208270036274
31.668448196868205,38.5941411115931
6.267464488984846,15.751882919971518
20.27965480743334,19.49083867603041
29.985466678107674,28.95504466469472
48.8709167381833,49.53996574386805
30.18477730702378,27.208718621577223
32.913829984724025,28.096155384827682
16.66270811840068,27.05696749920051
32.807858172702325,36.785573294177915
17.127725129801412,24.21424075747963
12.107904867123523,14.833846869690042
32.816353483103526,34.76883491138347
13.049508089585078,7.604533319545695
14.942548567072471,15.926724780391485
24.808444989322542,36.133632240662564
36.10812502253045,32.60182703199714
17.449316429069512,17.08330662068703
28.64061640946744,28.971555004703006
36.391553422531274,31.15957048955322
14.625569665795691,15.936251422369715
22.878585764740482,18.2513411803208
25.112442041206425,29.935848035085968
17.48171360312518,17.97227987339651
21.70925880572077,17.097052912360276
34.672757488723185,33.365074354836636
12.459376097820964,15.80465324504264
22.407158317780002,24.574512439353462
31.173672140084637,29.889199073550905
26.899416838589836,15.83386988929964
33.31220970413946,23.00333197903162
26.700992197024146,28.610717301554526
36.279274902337164,37.792901540717125
19.026491419053087,23.38897943693299
27.541562150582234,16.46733405617372
17.221751440761953,23.45044384823516
16.389791705072557,29.782897023845877
30.538382695084707,24.299473895543233
25.95805704951357,26.539261037575145
30.412402270534454,41.75052922139716
24.485991347060907,29.937334044059394
18.99412974401347,22.997153130063303
22.854422424468176,18.641410660238968
19.79350233796022,15.306637939743531
29.793762726344077,34.390143634971906
27.880019304329757,24.468940660651544
12.532462676493092,16.164102363596356
24.118319413157472,26.44433513510568
24.355194272646635,24.905351813630414
35.355269580659,40.75359993851555
16.781495417977602,15.481253249218069
24.254878623470084,17.158297456645876
16.675830780174856,22.056055242816797
27.31806158747693,28.07069319039706
31.866779043587922,19.24723405585521
40.8736908541089,41.464667055266816
7.218944686919631,9.250498945233794
20.73557196827924,32.23520161362671
41.38689137708688,47.091758551844634
23.886025887093613,17.142840970462295
27.531960133815453,34.18198471903715
18.727295344577644,18.17155381831681
32.742378066284665,40.00931159451285
43.00767121364163,40.6364774785212
36.738916409772685,43.08355211494715
35.39968674340345,32.85066496258241
38.04993575861333,35.037965015560026
20.515207476656695,22.018066664510894
19.965948234296704,18.92617163874174
36.561697207369,32.61398476356708
14.057602056576613,19.352515975131908
28.133863137507994,31.759569718639362
15.156308292306909,14.63167921699505
30.234866602603702,35.59087415269309
34.822676742579674,32.466222916888825
25.14596099262742,31.105445410963007
16.78925838394978,11.741502829887235
43.22140301482317,47.007559045189595
35.256946032324464,43.57546555285239
36.586011657705555,37.999267085225824
15.095317361709233,12.707029215575988
38.47516659489768,33.87292023355865
20.02358651149959,12.012883240125234
31.336333063054997,29.330350698636334
9.50257629705351,8.97573977122942
25.296243345744475,23.902085264852797
27.142326223214276,29.647397401510794
34.089612896689474,39.34635293963497
25.071632167884868,21.058749261022992
31.64547506813451,37.61209352256426
9.041360795794073,9.07132608763553
30.540223506529987,24.648750148674395
31.71899539827228,29.92156792589912
29.56933393492796,23.276651557676622
22.259445708178763,17.07032296919731
32.401997659305245,25.13092786065339
36.64860998315199,32.99892306563706
22.57391021775279,30.057620046969866
29.782890552932777,24.324334130300233
27.300736220772894,20.490879546654803
24.129947817177136,27.805383202523068
33.5538832306817,39.221611114360016
21.523661503783913,22.983583398895057
10.781589213711293,18.881957114693797
13.854160416136423,24.52033697503542
21.567907285106237,18.694046790501005
17.300361984821947,12.599587729632328
37.71604979596741,40.68096948262986
21.573901631941965,21.23113605109886
31.161255911649945,27.587466306211322
25.181673835071802,29.80041664940296
25.34850055419291,17.227869168726826
18.7967974871465,19.788111861356523
23.677712489198647,26.738066063925178
15.83438271596597,8.987509025030011
17.680956774274463,10.182291639152135
25.389489771196512,23.818585528374157
14.25997913179779,18.411119068016472
39.337454138386526,37.78871523910699
30.078419527385897,33.576256832880276
25.85982121809658,33.08160116356225
21.616769660697983,21.24296769918506
22.2737303330036,23.519814642165528
21.086015058373068,27.61008627553768
10.322263294368042,21.6722418414983
23.521447748304602,21.64385524429418
29.85297671630004,32.50179708579269
28.420269721679272,31.653361439814272
21.9841553026219,24.35874645168085
30.1871938397029,31.178062856352362
15.59986066430395,17.598961600588538
30.362364222732307,30.123784514239738
32.961204015809706,17.836198078495173
28.897109433379264,27.616211852521097
39.204556813933785,37.1198357962084
29.100687577329392,27.619552154007607
35.66747265159082,32.69100986346763
24.534618188942588,28.26423894986986
37.67326683478599,34.253334041770046
19.902702143809915,13.748848689157661
30.16014093907559,40.59076700124609
31.775629704954028,36.48221992561083
26.832778134978987,28.11076599089921
36.022218119745,31.078001702949308
39.825446961394405,32.22306642499145
29.526661928314454,29.633383338175467
26.414290333477112,32.89002329754521
40.81437110161103,33.16183603166211
18.187827964678707,15.428189947959652
21.674849627277297,24.46596152323027
25.82250530939325,23.03918556603349
30.944446671583982,27.91506417682946
28.045820357233026,28.302031917492485
18.317303579641305,25.10900501043084
26.528828232731186,31.25988679090134
24.798200615069515,32.672035048704345
24.156779146279725,30.917331342741196
20.08634354464815,14.262185982962837
19.202887036311704,23.4158423388373
38.7913810433831,40.982804168842655
38.925592125431464,35.220511080641444
12.333171957789027,14.442077778704641
32.555685634338545,31.718700444353246
34.61442436290391,38.74316342638873
21.656579869662206,29.998486935883825
27.265984125686366,28.197353262901025
37.2615662830016,29.756967397707825
12.667531632496102,5.35307590099934
24.05121351376363,28.229160641174275
18.777359745856273,26.8262336820623
23.071924823797243,23.096871921677167
26.143057154898074,23.401717881369184
22.92028918391153,25.473518571781234
14.858934044323235,15.064770209462452
25.084456473661813,25.7585842295305
38.39241657775237,41.586511907573396
22.35341767251291,16.134437202078217
19.31384535786662,24.128848522155913
19.115591493785175,25.646291128586782
21.987892701838096,16.939333194927823
26.76687109779073,26.753085226041772
25.668896140548842,18.592404480011638
15.909033087905,22.018969576190322
25.334592468467736,25.89685225771755
35.07166042507305,42.97365266340642
22.07719561889709,30.975465934016583
34.230605877774536,27.28541527038627
18.32271490873461,13.413821859684997
16.4969271631956,13.395402888700001
30.9566988149705,38.01857641663524
30.427532464320947,30.27357281033357
41.55391125073626,40.612278132745786
34.20582988356064,32.62796273381785
29.72068279884277,22.28081205912673
9.352847162183755,5.375099257316148
20.239726951491896,27.541037613294943
31.383253617952008,29.90301566796133
19.88460819614862,24.768026486753595
26.408048489242834,37.025781445294925
33.60628153460911,32.99961470703246
16.495181939834637,14.452507900580219
41.74247227911404,47.6297687873507
28.875066153792332,26.878137058725596
29.494395974429274,34.293158741317825
29.553023975909497,36.31640516404447
28.006026539582365,27.99144009321824
27.873113168103494,27.32308771736681
20.48779166523305,17.14190376764331
9.606728260450774,9.705799570270937
20.623701559628174,27.822795272575526
16.934003429604765,20.40135335496631
42.03542043754523,50.62309820352995
22.44972646918454,29.971033121663805
14.909809525425498,25.992450412122185
24.91759948844037,25.777176662202244
21.863409197289524,24.236274574157203
33.140238395910856,30.770226297980507
31.38721359620201,29.10564412626415
19.250516857948355,25.567212253639493
40.46354667780699,38.31997429331083
22.311467504098083,32.08418884878034
29.01879354177307,24.120305139951267
15.732876476385236,8.76162918076404
49.463221595604125,44.849566083355114
34.11908932195685,39.29248921091152
9.304303592371816,11.432694235568874
27.111384339650414,15.178783479416555
38.32957363716882,36.025307274376544
39.16688560635966,41.51070945654962
20.104063618133832,26.921900643637326
38.826126086109404,45.48412631939449
30.640268525957232,28.963276410678112
17.34782609824609,17.47645670667604
22.851395578702963,19.952608959573208
19.285838825868584,20.298036858574168
18.741117778298246,26.209702914697555
26.002178119628642,23.07567393961627
37.64365243865489,41.58884594842605
26.52540745504819,30.746317738266153
27.353866293284796,30.750270353748135
28.809347785898396,27.604328501535814
3.1968238017002584,8.065610749372691
17.06092259505267,20.212357825217886
18.951394153040205,17.14752015898519
37.77440673690209,30.69112682779479
31.384600757312384,38.36879881385525
13.145444393797936,13.81635899669437
31.619229372693532,31.904744424863292
32.732597136646326,30.207250633682058
34.8264404810553,31.110424050404184
21.72758390676625,11.283107537593628
17.214920915958118,13.207579410955223
12.071254814848041,17.553279316976045
35.85282612445013,22.512380018837554
38.55112077903433,38.559255659237564
27.570146135493665,27.127258016477956
28.636551467390767,30.00187789665391
36.3171589216323,34.945409041010016
28.060295804823014,37.612072171834825
32.40351002294739,26.015810598859836
24.561759593011924,25.70305179981216
10.156472356593138,19.059165577431592
20.236579942734274,18.42072461821027
4.9082776118084475,19.93184771991499
32.001091572359,30.3488828052528
23.293150214059672,24.339476287186297
40.01298608989941,37.96474236132949
16.966970363867887,20.981739780129516
20.64122020089605,18.44810564526061
38.759397043341934,38.0581842964524
37.0504095160878,35.910727797316945
20.080905784670122,17.51772114458199
35.575008947685845,32.96955128378515
31.713412133551614,32.26611842438334
17.470506220361585,17.043749835730488
0.6975935216367901,8.67723419428858
24.85753083253019,26.8320406679501
23.780907005931773,23.953281814754515
17.721564742158836,25.288130298930888
35.466143894457815,32.655651998486626
9.857476340127434,18.292492612626813
39.67324708375919,44.580987477172854
29.37552346610127,26.15438995558906
24.899612956819407,26.949736413843652
24.036481103925727,27.07187884564259
33.39865314456362,23.70041035285972
28.656208250341052,37.38570394797779
31.170782721217066,21.742828290885083
35.52769087821339,37.23310734759323
34.78248386122566,37.655176550374534
9.2021987474354,14.82847616875842
24.01541760732489,37.137572778481314
36.87830471558768,25.32318858146258
28.27057859069322,31.580182238001267
21.47145205296486,20.544384319147188
26.300079228717568,29.658186570335268
19.938224722326467,21.76663627303002
40.59678121709996,39.26372574009203
23.893923248245517,24.963202730283236
25.118294702220624,24.93425873480869
34.58402763284991,37.71840771827386
38.53056540781265,39.91310788858195
13.830284919072131,24.063417416060176
25.6450959772609,36.21699821318893
9.149199011678206,12.898193002195573
12.89742640850316,9.143705114133539
27.54715462121157,39.250929513957715
43.703897019913896,40.015158591247086
35.794736568237255,15.999828333094294
27.839500240312073,28.445376709666625
26.667219828777903,26.60999946483826
27.718370947363326,34.42690132836544
17.78951061946195,18.005895960381327
35.452507914468356,40.83375976102477
36.75407880862551,33.29030102283231
20.774141615624195,26.85866061900198
28.00469722817475,37.30238921579037
13.600975508980166,13.056868539668438
35.74937603879197,32.397497606402155
34.216438351677134,31.786246407793204
16.89862044244779,24.506829540894678
17.158246369279887,10.04848600341997
29.971907741175574,27.087128922594594
16.103610289395114,6.130256873522097
44.37323341533464,42.598531028986855
32.953349854521996,36.535667862151854
16.587064443522372,26.99306271694608
36.0338170437189,36.5537847680301
35.48340675343333,33.75912589295059
25.37702628980686,31.434183353816646
23.599425409175936,32.621059587313205
30.378654092147414,37.220742317033825
23.112638417599015,19.166839511832336
16.373520793354473,22.787203547747215
31.295560222297897,34.817944493092085
30.082973620034647,32.527060898623226
28.074342043034168,27.385419356723954
35.43211353327706,34.5408947251634
29.607398502170458,36.45148906460855
19.934407145594676,26.44347021235487
16.671141553792303,14.906561776902882
18.753229151373084,10.705522219831728
27.052637741422664,19.120947697242155
26.379849045362608,28.325716142155223
22.769122975499542,28.530781108531826
17.178020857528477,19.283845742450985
23.603939315968628,32.97682987498905
15.769327149197983,21.295660581942474
21.208668962813384,19.961626585515848
19.928409812924095,18.64392856494543
33.77856208177323,30.61659628291787
25.461630703877788,23.83493708378546
22.134150544402207,30.702163295363697
14.917859834259378,15.829784277361206
31.82695874451278,21.61444841108704
35.392456447609405,31.709554343127614
30.058000613760374,23.44214587599902
24.245291845570794,28.478023114864083
25.592724627875995,28.217015291395647
32.51839461045424,31.27970613509209
17.11048912279263,28.864070103435342
15.487657948046955,17.17460250180738
32.06676231759803,33.1515232369027
9.15463342560821,7.863027860529034
26.83179400862548,32.95465448515078
18.434626468714683,18.900483609552413
15.194983882445744,26.249734638109047
40.58233801993944,37.03318253096674
7.72001278665849,13.446692884826755
23.49874038583821,25.34614365432191
38.073585212840904,22.676009465922046
24.530503753844012,17.464871396360984
25.634342321168198,15.136798275709523
35.98662917383754,27.498812702037068
14.604168594647266,21.188106594917745
19.599182039180427,17.594252105168238
15.84349384776361,18.58984428290798
34.320941948537964,29.949351688155307
27.6687877930778,29.596777043146282
42.45809900618327,33.70242687559633
37.117767217756196,24.57725534522057
20.91026473576462,19.433935462707684
24.481506518651795,24.322276263003808
24.070317716525498,25.25322513442053
24.252645611429585,21.765868112344876
31.27500616994454,27.858735128582644
15.400804865513567,17.42515288667328
39.87089854918154,41.30036577932105
17.555397128257383,22.739024946005088
21.844848354368796,17.718498595677488
8.105045895403364,13.399355177534266
31.021919595617486,27.58952335045505
31.70919380821431,31.372356718914002
37.538459641379276,38.28635275734899
31.1809764287472,27.12606915071791
22.491749150560267,32.04948061656601
36.07722727422216,35.00936883471463
25.393119032768162,24.22732531786565
30.48678032871944,23.015220333691765
35.89375272495906,39.16007997667442
36.43341144080862,40.311946937545954
23.03389426147387,16.93669480518878
20.736306917005493,16.375649402583647
39.34352564639794,22.418920095118835
13.295236658710321,16.50713245657216
29.086855555806117,29.088234131499203
29.061012573864666,27.568724907324516
28.985358845483564,31.437003168761027
14.962870321825882,20.985304108026163
32.42568592980233,28.2434783608356
8.67387954761714,15.412989695812488
20.798128050996986,26.70015374874871
17.550917226913686,19.952841036650202
12.093220692822989,12.622152004888196
29.909507260792076,33.50613022750661
18.308392765820585,18.17032186411918
33.79443198441395,35.386452897600236
27.76741621469187,32.93048842752913
25.361344772787717,25.93047287508766
18.958325680051843,21.358576137659153
29.876567179335566,33.77465378869013
34.17965580033975,21.724604795610354
29.24895584312515,33.97933098460956
32.681984100079646,27.893527032952445
32.50899436162226,37.67801648606113
33.378749680743724,27.256476348545057
27.198915860640252,24.107174935071722
28.480694453307247,31.063741866619573
44.8583932499238,46.47726003516506
27.956477765049556,28.222295668261026
23.314115074716632,24.695309604766074
33.78217349776173,30.249273190526047
29.78351719535477,35.2964824684348
46.30979661228916,35.99372146765279
34.59857597989625,23.978831168544115
26.223583983877578,27.38119427588624
13.21740155162519,15.836764365445351
37.41677803097477,39.20967655897839
23.504133520056016,32.03072337382608
27.67941739560273,25.680859244624173
27.959627682040438,29.031506717030542
21.635074158146047,26.289158487007352
17.067149553557897,19.154887783781998
34.17195784122366,34.51967012887194
24.15848245986657,16.53638074734853
25.764661297125592,27.32075224827083
28.053289850342473,28.151639778474383
28.402353547858358,20.14482309215199
31.857046461129627,33.26930460109979
23.582934813228906,17.981306740441482
36.43799668715724,31.14786613925485
40.51147700191629,32.40162478973006
28.47309035722627,31.94984378712019
35.3450013305814,34.69438369660708
16.584214980733265,22.06429879554111
42.05564918012331,34.36259659355947
36.485002741951085,38.2222598738578
30.401949790726874,29.559540498959727
19.14773392467467,27.669612752844216
31.05137610295145,26.98913803483895
27.355013949555723,31.72184962816068
16.686598546047776,23.800301691258024
26.299755030829715,23.18159267351478
36.4768009403285,31.322341334358285
32.898232801407524,32.46671287167008
9.945145679119701,9.152448731720288
5.555021673200667,20.470401186285834
36.08599625320296,35.45806395304366
21.665317932741146,23.89966445558131
6.313073037864687,10.836206168845642
27.671459115611885,29.77522723731445
35.00963504717427,39.70011512169656
37.947709314358434,27.959760349710255
30.759955852802243,35.409985944304196
29.209423613984047,37.50107650121928
20.91274477865214,19.06287338260985
35.60931343403154,43.83542767415836
45.49575815246761,45.43034605074048
29.373239450045027,23.94441168573597
15.52034152519664,17.31909314715268
14.433475766805099,10.56692448953768
17.04708496977377,22.84036156611749
23.04437501504358,33.768575796648804
27.883710589082238,25.40330937433618
12.528691077501168,11.843496895139989
39.05415283100881,45.39356853529597
32.456276756209185,25.6876387632942
20.67813228864486,16.999353962513116
14.614167552889976,15.764971475171984
24.917970647709655,13.166955925123787
24.160198278118088,29.6500094967904
20.050023241256504,25.547894730360277
13.271930814441694,6.599398528709038
35.373873099437596,35.924524796239396
25.587356360196587,21.018158763477217
33.77805562936563,30.407941031463725
26.86782184857118,14.951064200580824
20.43246939539721,20.11918043343258
27.300023173534242,19.07578432675842
19.490125548334987,21.97694313413464
15.90375019497853,22.96286082332512
34.92908202780982,31.855963886025446
24.391434494146132,18.56400376748169
19.437457521635814,13.46869946840005
7.223314209492276,18.61539857460933
31.893286808899816,32.80584987360074
30.363237244286985,38.422773258931855
16.340544271184456,19.375070087820248
18.42209317163457,22.371465574743905
19.942322502390763,24.947791618901764
28.86617440889932,33.09837623661019
45.011940970289714,43.35587822673418
16.4691104396777,24.963449838658054
19.623304877428126,21.05246555385471
23.52512733758847,22.322032853985355
40.738858694331384,41.4411858496114
24.91945225865332,24.7050057173468
23.11494685519519,20.984887949478793
10.811133459091629,15.933990982766636
33.12745240910106,30.748005501115127
28.902871242928548,34.97324556144952
20.449626277686274,17.914464098407667
31.91739358875982,27.639456395775618
23.72029220554416,22.991953674183577
21.905209529314924,25.814517868101618
19.653298594895904,19.997954825359304
22.691862549704307,18.38434857752452
39.1826961210708,45.57747252558444
18.492248035841648,20.84821055720637
27.827699745190266,30.04747114829914
35.19009124499404,36.203149251674986
16.13807360613953,23.321138650264988
29.984914790522588,31.87334725204354
40.59359245098025,25.81286123299661
21.225138707672322,19.61832359775382
8.904080118011176,6.542819263199597
21.82209394625107,19.32155024000388
24.035221383091912,32.41039493201545
24.23196203611701,29.17604446398516
24.529275539977093,26.680478498068393
21.415528398809638,19.41545757455629
36.498428342359674,33.14233085649408
23.06377125078979,24.906101540351283
2.88202217780578,-0.07456294823525411
5.724152517718775,9.812225977569842
20.866906666727488,16.446953180942423
33.94626106913536,33.27087621765932
35.12598327186912,27.35745735930076
22.68284463222907,30.146438340483606
24.48135501036207,20.98328530636661
28.35903393475963,28.372489933511467
33.72937729431989,41.8260646273726
16.34040365317883,14.353954039991564
30.425355800049427,34.1985752276813
22.520814734255314,14.713496979095812
21.16751980445045,21.04480318461685
23.376974890327077,30.753132167176403
13.02179261441329,20.734621075027444
18.51919379637999,18.076156209186244
22.388878565552616,20.483152612599923
32.38881614868335,28.06998871379326
12.348798496534938,14.018615635007542
35.782570089051106,40.80113244686018
25.109664311195733,23.674130887849177
33.56455054900147,31.92280784565566
16.603181838794143,17.274353483452472
23.833515357511473,25.52443214746782
27.468093934644646,30.771129846908625
24.203001382046306,26.664003085237127
28.950865690991122,28.32006830091106
34.200021268489216,32.62717479761286
38.35249814078974,34.657149995105996
16.318418403579653,24.619660640406295
15.964215094305459,22.901861809419476
28.133575031291016,27.646935501677657
26.067405166928275,36.41706991237582
22.806386461047147,25.72351699947027
33.41395459479435,39.65879306951474
33.70447618948809,34.58740263862325
24.148215284668026,25.267737752608866
43.122747916054536,40.146653923776725
27.28615674012995,31.539589223285837
10.113079183446052,29.907186842178543
20.800470981793417,28.2410105900144
22.178245837490486,25.020422681719076
35.16016092494417,41.29044439916531
20.215813921490522,20.006488133156193
26.512847974589906,24.13101222349242
31.29462424749631,29.797240984792353
44.95351789258864,38.8774779903799
20.486876519184968,22.95391772002786
15.45558223309066,15.05772095017193
36.59436331364305,41.60917286125659
32.470920524158714,32.509456755470495
23.516602299221027,31.160828513948026
29.96149961886887,23.726893672364852
20.163032051004194,23.737600297086942
26.08794612325201,24.59088063482216
27.914029714164766,27.972298449972516
18.183885897856232,21.674836479741614
19.980263223527913,24.25667221772422
28.634403978846798,23.50855022790917
20.99014379230232,18.822502130631005
48.44697576552797,43.57827714925289
20.679615387108615,29.22133504219285
15.340536065044867,15.261515940873746
16.46901658396077,13.209591074939334
42.53173034566383,49.494729763311156
37.28101509450928,30.114014889879215
39.00089382921042,49.53016503488078
30.231322350251496,38.62958780615964
27.639857340599956,20.600608693104334
22.634226726515152,21.082275483556657
8.191881970822926,8.855850198778814
22.28727764503441,25.743255749095958
35.83277845616664,40.66969268959062
28.31921817494928,30.92811765928909
41.83994067970285,34.550079504869245
24.81358739360684,28.929105301704453
10.099364889270213,2.8329757463526697
20.242873704145268,25.447467974294085
41.480195446035054,33.684059781114286
30.318467514555714,28.02844592501782
23.177799734473194,31.39228585793031
25.369042317938845,34.60715058412373
24.833038255538533,32.384404825605166
20.73845191725125,22.635966927608777
26.001723031451057,21.783632594577032
40.009412521520574,31.797831263286895
33.868507799185934,19.872403782960177
48.85219370619467,42.64192390797865
42.103606385055556,42.17061507702185
33.485850300185916,21.152298870094114
32.8982188889783,27.72423241639324
25.00786231905979,30.88414976057822
17.132599630986093,12.842584818006031
16.555954127259053,27.767044038332543
38.95908829148474,43.79000412019896
32.346479900733605,32.24290901579421
17.468321198850923,17.261579027951136
30.034011122235547,38.64576918371411
38.147486290216165,34.24090098081432
29.571385661655558,23.431335194466048
18.081597125182988,21.247311069285395
